timestamp,event_type,token_id,reset_time_utc8
2026-04-08 04:58:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-08 12:58:15
2026-04-08 04:58:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-08 12:58:23
2026-04-08 10:33:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-08 18:33:53
2026-04-08 10:34:01,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-08 18:34:01
2026-04-08 15:51:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-08 23:51:11
2026-04-08 15:51:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-08 23:51:20
2026-04-08 22:03:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 06:03:40
2026-04-08 22:03:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 06:03:59
2026-04-09 04:43:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 12:43:40
2026-04-09 04:43:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 12:43:47
2026-04-09 10:37:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 18:37:06
2026-04-09 10:37:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 18:37:14
2026-04-09 15:58:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 23:58:32
2026-04-09 15:58:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-09 23:58:43
2026-04-09 22:01:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 06:01:06
2026-04-09 22:01:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 06:01:14
2026-04-10 05:10:21,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 13:10:21
2026-04-10 05:10:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 13:10:29
2026-04-10 10:31:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 18:31:38
2026-04-10 10:31:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 18:31:45
2026-04-10 15:10:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 23:10:16
2026-04-10 15:10:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-10 23:10:23
2026-04-10 21:58:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 05:58:19
2026-04-10 21:58:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 05:58:26
2026-04-11 04:31:10,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 12:31:10
2026-04-11 04:31:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 12:31:18
2026-04-11 10:00:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 18:00:47
2026-04-11 10:00:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 18:00:55
2026-04-11 14:58:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 22:58:27
2026-04-11 14:58:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-11 22:58:35
2026-04-11 21:52:34,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 05:52:34
2026-04-11 21:52:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 05:52:41
2026-04-12 05:08:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 13:08:29
2026-04-12 05:08:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 13:08:35
2026-04-12 10:04:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 18:04:08
2026-04-12 10:04:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 18:04:15
2026-04-12 15:01:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 23:01:04
2026-04-12 15:01:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-12 23:01:11
2026-04-12 21:54:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 05:54:16
2026-04-12 21:54:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 05:54:24
2026-04-13 05:25:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 13:25:24
2026-04-13 05:25:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 13:25:30
2026-04-13 10:58:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 18:58:43
2026-04-13 10:58:51,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 18:58:51
2026-04-13 15:51:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 23:51:42
2026-04-13 15:51:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-13 23:51:50
2026-04-13 22:05:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 06:05:54
2026-04-13 22:06:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 06:06:02
2026-04-14 05:08:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 13:08:03
2026-04-14 05:08:10,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 13:08:10
2026-04-14 10:42:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 18:42:29
2026-04-14 10:42:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 18:42:37
2026-04-14 15:45:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 23:45:47
2026-04-14 15:45:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-14 23:45:56
2026-04-14 22:08:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 06:08:12
2026-04-14 22:08:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 06:08:23
2026-04-15 05:09:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 13:09:18
2026-04-15 05:09:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 13:09:26
2026-04-15 10:39:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 18:39:44
2026-04-15 10:39:51,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 18:39:51
2026-04-15 15:42:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 23:42:32
2026-04-15 15:42:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-15 23:42:45
2026-04-15 22:06:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 06:06:52
2026-04-15 22:07:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 06:07:04
2026-04-16 05:14:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 13:14:31
2026-04-16 05:14:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 13:14:37
2026-04-16 10:42:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 18:42:46
2026-04-16 10:42:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 18:42:52
2026-04-16 15:59:34,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 23:59:34
2026-04-16 15:59:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-16 23:59:43
2026-04-16 22:02:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 06:02:40
2026-04-16 22:02:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 06:02:47
2026-04-17 05:13:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 13:13:23
2026-04-17 05:13:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 13:13:30
2026-04-17 10:36:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 18:36:25
2026-04-17 10:36:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 18:36:32
2026-04-17 15:33:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 23:33:19
2026-04-17 15:33:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-17 23:33:27
2026-04-17 22:03:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 06:03:58
2026-04-17 22:04:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 06:04:04
2026-04-18 04:43:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 12:43:05
2026-04-18 04:43:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 12:43:13
2026-04-18 10:05:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 18:05:13
2026-04-18 10:05:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 18:05:19
2026-04-18 15:02:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 23:02:03
2026-04-18 15:02:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-18 23:02:12
2026-04-18 21:54:22,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 05:54:22
2026-04-18 21:54:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 05:54:30
2026-04-19 05:13:39,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 13:13:39
2026-04-19 05:13:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 13:13:45
2026-04-19 10:04:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 18:04:31
2026-04-19 10:04:39,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 18:04:39
2026-04-19 15:02:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 23:02:30
2026-04-19 15:02:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-19 23:02:38
2026-04-19 21:54:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 05:54:24
2026-04-19 21:54:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 05:54:32
2026-04-20 05:24:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 13:24:04
2026-04-20 05:24:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 13:24:12
2026-04-20 10:59:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 18:59:30
2026-04-20 10:59:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 18:59:37
2026-04-20 15:49:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 23:49:00
2026-04-20 15:49:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-20 23:49:32
2026-04-20 22:05:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 06:05:43
2026-04-20 22:05:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 06:05:50
2026-04-21 05:11:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 13:11:52
2026-04-21 05:11:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 13:11:59
2026-04-21 10:48:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 18:48:23
2026-04-21 10:48:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 18:48:31
2026-04-21 15:47:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 23:47:37
2026-04-21 15:47:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-21 23:47:45
2026-04-21 22:03:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 06:03:24
2026-04-21 22:03:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 06:03:30
2026-04-22 05:09:51,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 13:09:51
2026-04-22 05:09:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 13:09:59
2026-04-22 10:44:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 18:44:37
2026-04-22 10:44:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 18:44:45
2026-04-22 15:46:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 23:46:07
2026-04-22 15:46:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-22 23:46:15
2026-04-22 22:08:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-23 06:08:04
2026-04-22 22:08:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-23 06:08:12
2026-04-23 05:14:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-23 13:14:08
2026-04-23 05:14:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-23 13:14:18
2026-04-23 10:51:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-23 18:51:07
2026-04-23 10:51:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-23 18:51:15
2026-04-23 16:14:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 00:14:06
2026-04-23 16:14:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 00:14:13
2026-04-23 22:04:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 06:04:58
2026-04-23 22:05:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 06:05:06
2026-04-24 05:18:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 13:18:53
2026-04-24 05:19:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 13:19:00
2026-04-24 10:48:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 18:48:36
2026-04-24 10:48:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 18:48:43
2026-04-24 15:42:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 23:42:36
2026-04-24 15:42:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-24 23:42:43
2026-04-24 22:06:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 06:06:03
2026-04-24 22:06:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 06:06:11
2026-04-25 04:46:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 12:46:03
2026-04-25 04:46:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 12:46:11
2026-04-25 10:09:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 18:09:53
2026-04-25 10:10:01,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 18:10:01
2026-04-25 15:04:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 23:04:36
2026-04-25 15:04:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-04-25 23:04:42
